company_id,final_score,trajectory,persistence,group_id,country,currency,erp,created_at,base_score,base_score_band,behavioral_cohort,group_size_in_sample,group_erp,coverage_pct,months_available,currency_scope,rule_version,data_cutoff,primary_fallback_used,drift_fallback_used
COMP_1083,80.0,insufficient_data,unconfirmed,GROUP_0199,PL,PLN,,2025-09-10 14:30:22,80.0,80-90,,11,,0.0,2,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1084,60.0,stable,unconfirmed,GROUP_0172,,EUR,,2025-05-22 14:24:54,60.0,60-70,60-70|stable,21,,0.8,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1085,,insufficient_data,unconfirmed,GROUP_0137,,AUD,netsuite,2024-11-11 10:30:42,,,,4,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1086,75.5,stable,unconfirmed,GROUP_0193,,EUR,,2023-10-24 08:39:51,75.5,70-80,70-80|stable,1,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1087,100.0,stable,unconfirmed,GROUP_0182,,EUR,netsuite,2025-12-09 16:38:48,100.0,90-100,90-100|stable,5,,0.55,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1088,73.4,improving,unconfirmed,GROUP_0234,,EUR,,2025-11-04 14:36:23,73.4,70-80,70-80|improving,6,,0.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1089,,insufficient_data,unconfirmed,GROUP_0108,,USD,businessCentral,2024-12-09 16:43:47,,,,19,Microsoft Business Central,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1090,96.7,improving,confirmed,GROUP_0070,ES,EUR,,2023-03-21 09:07:19,90.3,90-100,90-100|improving,18,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1091,71.4,stable,unconfirmed,GROUP_0103,,EUR,,2025-03-13 11:03:43,71.4,70-80,70-80|stable,16,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1092,81.5,improving,confirmed,GROUP_0236,,EUR,,2026-03-02 13:48:53,75.4,70-80,70-80|improving,17,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1093,74.4,stable,unconfirmed,GROUP_0200,ES,EUR,netsuite,2025-03-05 17:02:32,74.4,70-80,70-80|stable,9,Netsuite,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1094,86.2,improving,unconfirmed,GROUP_0017,ESPAÑA,EUR,,2024-06-17 07:29:48,86.2,80-90,80-90|improving,11,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1095,82.5,deteriorating,unconfirmed,GROUP_0118,,EUR,businessCentral,2025-05-15 06:59:04,82.5,80-90,80-90|deteriorating,8,Microsoft Business Central,0.94,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1096,89.9,stable,unconfirmed,GROUP_0125,Spain,EUR,,2024-05-30 15:16:57,89.9,80-90,80-90|stable,3,Netsuite,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1097,,insufficient_data,unconfirmed,GROUP_0044,,EUR,businessCentral,2026-06-19 11:59:04,,,,13,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1098,80.7,stable,unconfirmed,GROUP_0103,,EUR,,2025-03-13 11:04:07,80.7,80-90,80-90|stable,16,,0.94,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1099,100.0,stable,unconfirmed,GROUP_0125,Portugal,EUR,,2024-05-30 15:15:23,100.0,90-100,90-100|stable,3,Netsuite,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1100,93.0,improving,unconfirmed,GROUP_0070,ES,EUR,businessCentral,2025-06-30 12:36:11,93.0,90-100,90-100|improving,18,Microsoft Business Central,0.42,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1101,36.8,deteriorating,confirmed,GROUP_0236,,EUR,,2026-03-02 13:51:21,46.8,40-50,40-50|deteriorating,17,,0.12,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1102,99.5,improving,unconfirmed,GROUP_0087,NL,EUR,,2025-10-06 14:40:37,99.5,90-100,90-100|improving,9,,0.54,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1103,94.3,improving,confirmed,GROUP_0236,,GBP,,2026-03-02 13:56:44,89.8,80-90,80-90|improving,17,,0.12,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1104,,insufficient_data,unconfirmed,GROUP_0107,,USD,sageX3,2026-07-14 11:16:09,,,,2,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1105,,insufficient_data,unconfirmed,GROUP_0094,,CLP,netsuite,2024-11-07 10:03:47,,,,13,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1106,71.7,stable,unconfirmed,GROUP_0056,,EUR,sage200,2025-04-28 10:28:28,71.7,70-80,70-80|stable,4,,0.83,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1107,79.6,stable,unconfirmed,GROUP_0103,,EUR,,2025-03-13 11:07:29,79.6,70-80,70-80|stable,16,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1108,86.7,stable,unconfirmed,GROUP_0119,,DKK,sageIntacct,2026-03-05 16:15:05,86.7,80-90,80-90|stable,5,,0.0,6,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1109,50.0,deteriorating,confirmed,GROUP_0205,,EUR,,2023-11-08 15:11:31,60.0,60-70,60-70|deteriorating,3,,0.79,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1110,86.6,improving,unconfirmed,GROUP_0182,,EUR,netsuite,2025-12-09 16:36:45,86.6,80-90,80-90|improving,5,,0.73,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1111,86.7,deteriorating,unconfirmed,GROUP_0169,,EUR,,2026-01-14 13:35:30,86.7,80-90,80-90|deteriorating,7,,0.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1112,86.8,improving,unconfirmed,GROUP_0170,,EUR,,2025-06-10 11:10:13,86.8,80-90,80-90|improving,16,,0.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1113,62.3,deteriorating,unconfirmed,GROUP_0018,,EUR,businessCentral,2025-09-02 07:35:30,62.3,60-70,60-70|deteriorating,12,,0.36,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1114,100.0,improving,unconfirmed,GROUP_0236,,EUR,,2026-03-02 13:49:30,100.0,90-100,90-100|improving,17,,0.25,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1115,,insufficient_data,unconfirmed,GROUP_0064,,EUR,,2026-04-28 10:39:59,,,,12,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1116,100.0,stable,unconfirmed,GROUP_0169,,EUR,,2026-01-14 13:34:33,100.0,90-100,90-100|stable,7,,0.0,4,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1117,83.3,stable,unconfirmed,GROUP_0139,,EUR,,2025-09-09 10:18:15,83.3,80-90,80-90|stable,5,Microsoft Business Central,0.09,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1118,66.1,deteriorating,unconfirmed,GROUP_0023,,EUR,sage200,2026-03-26 16:18:46,66.1,60-70,60-70|deteriorating,17,,0.86,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1119,70.0,deteriorating,unconfirmed,GROUP_0187,,EUR,,2024-02-13 08:33:42,70.0,70-80,70-80|deteriorating,8,,0.13,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1120,85.3,deteriorating,unconfirmed,GROUP_0250,,EUR,distritoK,2022-04-22 11:32:35,85.3,80-90,80-90|deteriorating,19,Distrito K,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1121,68.8,improving,unconfirmed,GROUP_0165,,EUR,,2025-12-18 10:58:54,68.8,60-70,60-70|improving,4,,1.0,6,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1122,,insufficient_data,unconfirmed,GROUP_0132,,EUR,netsuite,2024-06-11 16:26:24,,,,18,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1123,,insufficient_data,unconfirmed,GROUP_0126,,MXN,m3Rosetta,2024-05-21 08:09:47,,,,11,Infor M3 ,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1124,75.0,deteriorating,unconfirmed,GROUP_0148,,EUR,businessCentral,2025-04-01 07:14:08,75.0,70-80,70-80|deteriorating,3,Microsoft Business Central,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1125,79.8,stable,unconfirmed,GROUP_0063,,EUR,,2025-04-03 14:55:24,79.8,70-80,70-80|stable,5,,0.72,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1126,75.0,deteriorating,unconfirmed,GROUP_0149,,EUR,m3Rosetta,2026-02-16 09:43:07,75.0,70-80,70-80|deteriorating,13,MOVEX,1.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1127,70.6,improving,unconfirmed,GROUP_0108,,EUR,businessCentral,2024-12-09 16:38:08,70.6,70-80,70-80|improving,19,Microsoft Business Central,0.96,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1128,75.9,deteriorating,unconfirmed,GROUP_0085,,EUR,,2024-10-25 07:10:50,75.9,70-80,70-80|deteriorating,1,,0.22,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1129,76.4,deteriorating,unconfirmed,GROUP_0024,,EUR,,2026-02-10 09:44:04,76.4,70-80,70-80|deteriorating,1,,1.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1130,55.2,deteriorating,unconfirmed,GROUP_0126,,EUR,,2024-05-21 08:06:46,55.2,50-60,50-60|deteriorating,11,Infor M3 ,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1131,76.2,stable,unconfirmed,GROUP_0143,,EUR,,2026-02-09 10:07:00,76.2,70-80,70-80|stable,10,Microsoft Business Central,1.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1132,86.7,improving,unconfirmed,GROUP_0114,ES,EUR,,2026-07-13 06:16:15,86.7,80-90,80-90|improving,4,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1133,80.5,improving,confirmed,GROUP_0086,,EUR,,2024-10-18 10:52:02,78.4,70-80,70-80|improving,5,Microsoft Dynamics - F&O,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1134,85.2,improving,confirmed,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:45:04,78.3,70-80,70-80|improving,14,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1135,69.2,stable,unconfirmed,GROUP_0081,,EUR,a3,2025-09-09 10:10:22,69.2,60-70,60-70|stable,12,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1136,88.1,improving,unconfirmed,GROUP_0222,,EUR,businessCentral,2025-01-16 09:10:54,88.1,80-90,80-90|improving,22,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1137,93.8,improving,confirmed,GROUP_0159,,EUR,,2024-09-25 07:08:19,83.8,80-90,80-90|improving,13,,0.08,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1138,76.9,stable,unconfirmed,GROUP_0155,NL,EUR,etendo,2024-08-29 08:52:16,76.9,70-80,70-80|stable,11,Etendo,0.43,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1139,82.3,improving,confirmed,GROUP_0197,,EUR,businessCentral,2023-10-24 14:23:49,75.7,70-80,70-80|improving,2,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1140,100.0,improving,confirmed,GROUP_0011,,EUR,,2026-01-20 21:38:08,91.7,90-100,90-100|improving,10,,0.86,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1141,86.7,deteriorating,unconfirmed,GROUP_0009,,USD,,2025-12-05 08:14:25,86.7,80-90,80-90|deteriorating,9,,0.0,6,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1142,97.7,improving,confirmed,GROUP_0202,,EUR,businessCentral,2024-10-31 14:31:42,92.4,90-100,90-100|improving,6,Microsoft Business Central,0.29,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1143,77.7,stable,unconfirmed,GROUP_0079,,EUR,dynamicsAx,2024-11-28 14:04:19,77.7,70-80,70-80|stable,15,Microsoft Dynamics - AX 2009,1.0,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1144,86.7,improving,unconfirmed,GROUP_0064,,EUR,,2026-03-10 11:54:30,86.7,80-90,80-90|improving,12,,0.0,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1145,95.6,improving,confirmed,GROUP_0092,,EUR,,2026-07-02 14:59:17,91.0,90-100,90-100|improving,6,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1146,65.0,stable,unconfirmed,GROUP_0032,,EUR,,2026-01-21 23:18:34,65.0,60-70,60-70|stable,4,,1.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1147,71.9,improving,unconfirmed,GROUP_0181,,EUR,,2024-09-13 21:03:01,71.9,70-80,70-80|improving,1,Oracle Cloud,0.95,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1148,73.4,improving,unconfirmed,GROUP_0165,,EUR,,2025-12-18 10:58:23,73.4,70-80,70-80|improving,4,,0.43,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1149,69.8,stable,unconfirmed,GROUP_0057,,EUR,businessOne,2025-09-05 11:26:40,69.8,60-70,60-70|stable,2,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1150,79.6,stable,unconfirmed,GROUP_0106,ES,EUR,,2025-02-10 10:41:29,79.6,70-80,70-80|stable,3,Microsoft Dynamics - F&O,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1151,97.3,stable,unconfirmed,GROUP_0016,ES,EUR,,2023-09-12 10:19:28,97.3,90-100,90-100|stable,15,SAP Business One,0.18,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1152,97.7,improving,unconfirmed,GROUP_0128,,EUR,,2025-06-04 09:34:58,97.7,90-100,90-100|improving,4,Netsuite,1.0,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1153,100.0,improving,confirmed,GROUP_0150,,EUR,,2024-04-24 13:31:39,93.3,90-100,90-100|improving,13,Sage 200,0.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1154,66.8,deteriorating,unconfirmed,GROUP_0023,,EUR,,2025-07-04 07:13:23,66.8,60-70,60-70|deteriorating,17,,0.07,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1155,64.0,deteriorating,unconfirmed,GROUP_0150,,EUR,sage200,2024-04-24 13:43:39,64.0,60-70,60-70|deteriorating,13,Sage 200,0.16,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1156,86.5,improving,unconfirmed,GROUP_0141,,EUR,businessCentral,2024-05-03 07:37:05,86.5,80-90,80-90|improving,8,Microsoft Business Central,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1157,70.1,deteriorating,unconfirmed,GROUP_0150,,EUR,,2025-11-04 09:39:18,70.1,70-80,70-80|deteriorating,13,Sage 200,1.0,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1158,74.7,stable,unconfirmed,GROUP_0222,,EUR,businessCentral,2025-01-16 09:12:40,74.7,70-80,70-80|stable,22,,0.65,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1159,83.4,stable,unconfirmed,GROUP_0235,,EUR,businessOne,2025-09-08 08:59:10,83.4,80-90,80-90|stable,1,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1160,58.5,stable,unconfirmed,GROUP_0158,,EUR,,2023-05-02 09:28:59,58.5,50-60,50-60|stable,21,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1161,82.1,improving,confirmed,GROUP_0047,,EUR,businessCentral,2026-03-30 14:08:10,77.7,70-80,70-80|improving,5,,0.86,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1162,65.5,deteriorating,unconfirmed,GROUP_0116,,EUR,netsuite,2023-08-17 15:15:08,65.5,60-70,60-70|deteriorating,8,Netsuite,0.11,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1163,99.9,stable,unconfirmed,GROUP_0101,,EUR,,2024-11-04 14:34:03,99.9,90-100,90-100|stable,18,,0.23,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1164,75.5,deteriorating,unconfirmed,GROUP_0095,,EUR,,2025-11-26 14:16:55,75.5,70-80,70-80|deteriorating,12,,0.62,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1165,69.3,deteriorating,unconfirmed,GROUP_0108,ES,EUR,businessCentral,2024-12-09 16:38:30,69.3,60-70,60-70|deteriorating,19,Microsoft Business Central,0.96,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1166,,insufficient_data,unconfirmed,GROUP_0086,,USD,,2024-10-18 10:52:37,,,,5,Microsoft Dynamics - F&O,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1167,92.6,improving,confirmed,GROUP_0212,,EUR,,2024-07-10 16:31:12,82.9,80-90,80-90|improving,11,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1168,79.3,stable,unconfirmed,GROUP_0037,ES,EUR,navision,2024-11-20 19:59:26,79.3,70-80,70-80|stable,6,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1169,71.4,improving,unconfirmed,GROUP_0095,,EUR,businessCentral,2025-10-24 09:23:52,71.4,70-80,70-80|improving,12,,0.95,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1170,60.0,improving,unconfirmed,GROUP_0090,,EUR,businessCentral,2025-05-13 10:51:18,60.0,60-70,60-70|improving,5,Microsoft Business Central,0.21,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1171,79.1,stable,unconfirmed,GROUP_0139,ES,EUR,businessCentral,2024-06-24 17:10:58,79.1,70-80,70-80|stable,5,Microsoft Business Central,0.78,18,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1172,84.6,stable,unconfirmed,GROUP_0053,ES,EUR,businessOne,2025-05-21 09:05:04,84.6,80-90,80-90|stable,7,SAP Business One,1.0,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1173,91.4,improving,unconfirmed,GROUP_0202,,EUR,businessCentral,2024-10-31 14:32:11,91.4,90-100,90-100|improving,6,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1174,63.7,deteriorating,confirmed,GROUP_0148,,EUR,businessCentral,2025-04-01 07:15:44,68.2,60-70,60-70|deteriorating,3,Microsoft Business Central,0.84,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1175,83.5,improving,unconfirmed,GROUP_0196,,EUR,businessCentral,2026-02-19 16:14:14,83.5,80-90,80-90|improving,2,,0.12,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1176,79.8,stable,unconfirmed,GROUP_0184,ES,EUR,businessCentral,2025-12-29 09:15:51,79.8,70-80,70-80|stable,9,,1.0,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1177,76.3,deteriorating,unconfirmed,GROUP_0120,,EUR,r3,2023-10-25 13:38:35,76.3,70-80,70-80|deteriorating,1,SAP R3 / S4,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1178,75.1,improving,unconfirmed,GROUP_0159,ES,EUR,,2024-09-25 07:07:35,75.1,70-80,70-80|improving,13,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1179,89.2,improving,confirmed,GROUP_0239,,EUR,,2026-03-11 15:55:50,81.3,80-90,80-90|improving,5,,0.5,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1180,83.3,improving,confirmed,GROUP_0103,,EUR,,2025-03-13 11:06:39,81.0,80-90,80-90|improving,16,,0.95,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1181,100.0,stable,unconfirmed,GROUP_0009,,EUR,,2025-12-05 08:09:18,100.0,90-100,90-100|stable,9,,0.18,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1182,64.2,stable,unconfirmed,GROUP_0022,ES,EUR,netsuite,2024-07-29 14:27:10,64.2,60-70,60-70|stable,13,Netsuite,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1183,100.0,improving,unconfirmed,GROUP_0018,,EUR,businessCentral,2025-09-02 07:36:00,100.0,90-100,90-100|improving,12,,0.05,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1184,93.3,deteriorating,unconfirmed,GROUP_0211,,EUR,netsuite,2024-12-13 11:06:31,93.3,90-100,90-100|deteriorating,15,Netsuite,0.47,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1185,75.8,stable,unconfirmed,GROUP_0126,,EUR,m3Rosetta,2024-05-21 08:08:09,75.8,70-80,70-80|stable,11,Infor M3 ,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1186,,insufficient_data,unconfirmed,GROUP_0135,,PLN,fo,2025-09-08 09:09:51,,,,1,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1187,60.0,deteriorating,unconfirmed,GROUP_0179,,GBP,,2025-10-29 10:14:52,60.0,60-70,60-70|deteriorating,7,,0.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1188,75.4,deteriorating,unconfirmed,GROUP_0004,España,EUR,netsuite,2023-11-16 11:11:27,75.4,70-80,70-80|deteriorating,2,Netsuite,0.08,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1189,69.1,deteriorating,unconfirmed,GROUP_0159,,EUR,,2022-07-18 15:20:28,69.1,60-70,60-70|deteriorating,13,,0.67,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1190,,insufficient_data,unconfirmed,GROUP_0119,,USD,sageIntacct,2026-03-05 16:13:23,,,,5,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1191,84.0,improving,unconfirmed,GROUP_0139,ES,EUR,businessCentral,2024-06-24 17:12:47,84.0,80-90,80-90|improving,5,Microsoft Business Central,0.9,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1192,,insufficient_data,unconfirmed,GROUP_0094,,COP,netsuite,2024-11-07 10:03:03,,,,13,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1193,74.4,stable,unconfirmed,GROUP_0081,,EUR,a3,2025-09-09 10:07:35,74.4,70-80,70-80|stable,12,,0.58,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1194,86.7,deteriorating,unconfirmed,GROUP_0230,,EUR,r3,2025-10-31 12:21:19,86.7,80-90,80-90|deteriorating,7,,0.82,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1195,67.4,deteriorating,unconfirmed,GROUP_0171,,EUR,businessCentral,2026-01-26 11:45:00,67.4,60-70,60-70|deteriorating,1,,1.0,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1196,77.1,stable,unconfirmed,GROUP_0222,,EUR,businessCentral,2025-01-16 09:09:13,77.1,70-80,70-80|stable,22,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1197,87.5,stable,unconfirmed,GROUP_0217,ES,EUR,businessCentral,2025-04-04 07:26:41,87.5,80-90,80-90|stable,22,,1.0,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1198,73.6,improving,unconfirmed,GROUP_0218,ES,EUR,businessCentral,2024-02-01 16:42:55,73.6,70-80,70-80|improving,16,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1199,60.0,stable,unconfirmed,GROUP_0016,,EUR,businessOne,2024-07-23 08:49:49,60.0,60-70,60-70|stable,15,SAP Business One,0.33,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1200,60.0,stable,unconfirmed,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:34:56,60.0,60-70,60-70|stable,18,,0.29,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1201,,insufficient_data,unconfirmed,GROUP_0211,,AUD,,2024-12-13 11:09:15,,,,15,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_1202,71.9,improving,confirmed,GROUP_0115,,EUR,,2022-11-14 14:21:34,66.6,60-70,60-70|improving,12,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1203,100.0,stable,unconfirmed,GROUP_0216,,GBP,,2026-06-12 13:07:22,100.0,90-100,90-100|stable,1,,0.88,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1204,74.9,deteriorating,unconfirmed,GROUP_0100,,EUR,businessCentral,2026-02-16 09:03:07,74.9,70-80,70-80|deteriorating,2,,1.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1205,61.5,deteriorating,unconfirmed,GROUP_0011,,EUR,,2026-01-20 21:38:26,61.5,60-70,60-70|deteriorating,10,,0.86,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1206,96.2,deteriorating,unconfirmed,GROUP_0084,NL,EUR,netsuite,2025-02-21 12:17:06,96.2,90-100,90-100|deteriorating,4,Netsuite,0.89,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1207,74.5,deteriorating,unconfirmed,GROUP_0132,,EUR,netsuite,2024-03-15 09:24:30,74.5,70-80,70-80|deteriorating,18,Netsuite,0.54,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1208,77.1,improving,unconfirmed,GROUP_0104,ES,EUR,libra,2026-02-27 16:10:49,77.1,70-80,70-80|improving,10,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_1209,65.0,stable,unconfirmed,GROUP_0079,,EUR,dynamicsAx,2024-11-28 10:30:32,65.0,60-70,60-70|stable,15,Microsoft Dynamics - AX 2009,1.0,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_1210,53.8,improving,unconfirmed,GROUP_0015,,EUR,sage200,2023-11-06 08:28:50,53.8,50-60,50-60|improving,4,Sage 50,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
